0.094213,0.045873,0.16048
0.091273,0.043989,0.15668
0.088223,0.042127,0.15286
0.085469,0.040317,0.1493
0.082781,0.038575,0.14599
0.08024,0.036838,0.14258
0.077741,0.035193,0.13914
0.075334,0.033588,0.13569
0.072957,0.032071,0.13272
0.070669,0.030698,0.12965
0.068334,0.02939,0.12662
0.066165,0.028028,0.12378
0.064011,0.026792,0.12099
0.061869,0.025669,0.11813
0.05985,0.024589,0.11519
0.057939,0.023534,0.11218
0.056028,0.022551,0.10941
0.054233,0.021509,0.10672
0.052429,0.020546,0.10408
0.050776,0.019562,0.10155
0.049113,0.018664,0.099052
0.047484,0.017799,0.096663
0.045951,0.017017,0.094378
0.044442,0.016313,0.092089
0.042965,0.015585,0.089881
0.041548,0.014844,0.087643
0.040229,0.014195,0.085318
0.038908,0.013541,0.083183
0.037569,0.012907,0.0813
0.036321,0.012309,0.079486
0.035077,0.011738,0.077512
0.033879,0.011218,0.075612
0.032691,0.010718,0.073887
0.031617,0.010243,0.071883
0.030542,0.0097875,0.069949
0.02949,0.0093406,0.068283
0.028491,0.0088993,0.066541
0.027523,0.0085134,0.064997
0.026572,0.0081456,0.063499
0.025678,0.0077869,0.061858
0.024828,0.007436,0.060407
0.023998,0.007083,0.058856
0.023186,0.0067424,0.057275
0.022424,0.0064273,0.055872
0.021662,0.0061426,0.05463
0.020908,0.0058505,0.053394
0.020195,0.0055663,0.052037
0.019503,0.0053067,0.050811
0.01884,0.0050795,0.049617
0.018202,0.0048465,0.04853
0.017578,0.0046086,0.047315
0.016982,0.0043906,0.046035
0.016389,0.0041886,0.04479
0.01583,0.0039943,0.043615
0.015282,0.0037988,0.042562
0.014752,0.0036225,0.041532
0.014242,0.0034555,0.040496
0.013758,0.0032966,0.039405
0.013284,0.0031448,0.03836
0.012838,0.0030003,0.037502
0.012406,0.002862,0.036673
0.011972,0.0027328,0.035834
0.011436,0.0024208,0.034635
0.011028,0.0022975,0.033751
0.010633,0.0021802,0.032889
0.010252,0.0020685,0.032047
0.0098834,0.0019623,0.031226
0.0095277,0.0018612,0.030425
0.0091841,0.0017651,0.029643
0.0088522,0.0016737,0.028881
0.0085317,0.0015867,0.028137
0.0082222,0.0015041,0.027411
0.0079233,0.0014255,0.026704
0.0076347,0.0013509,0.026013
0.0073561,0.0012799,0.02534
0.0070872,0.0012125,0.024683
0.0068276,0.0011485,0.024042
0.006577,0.0010877,0.023417
0.0063351,0.0010299,0.022808
0.0061017,0.00097506,0.022214
0.0058764,0.000923,0.021634
0.0056591,0.00087358,0.021069
0.0054494,0.00082669,0.020518
0.0052471,0.00078219,0.019981
0.0050519,0.00073997,0.019457
0.0048636,0.00069993,0.018946
0.004682,0.00066195,0.018448
0.0045068,0.00062593,0.017962
0.0043379,0.00059179,0.017489
0.004175,0.00055942,0.017028
0.0040179,0.00052874,0.016578
0.0038665,0.00049966,0.016139
0.0037205,0.00047212,0.015712
0.0035797,0.00044602,0.015295
0.003444,0.0004213,0.014889
0.0033132,0.00039789,0.014493
0.0031872,0.00037572,0.014107
0.0030657,0.00035474,0.013731
0.0029486,0.00033487,0.013365
0.0028358,0.00031607,0.013008
0.0027271,0.00029828,0.01266
0.0026224,0.00028144,0.01232
0.0025215,0.00026552,0.01199
0.0024243,0.00025046,0.011668
0.0023307,0.00023622,0.011354
0.0022405,0.00022275,0.011049
0.0021537,0.00021002,0.010751
0.0020701,0.00019798,0.010461
0.0019896,0.00018661,0.010178
0.0019121,0.00017586,0.0099027
0.0018374,0.00016571,0.0096345
0.0017656,0.00015612,0.0093732
0.0016964,0.00014706,0.0091187
0.0016298,0.0001385,0.0088708
0.0015657,0.00013043,0.0086293
0.0015041,0.0001228,0.0083942
0.0014447,0.00011561,0.0081651
0.0013876,0.00010882,0.007942
0.0013327,0.00010241,0.0077248
0.0012798,9.6362e-05,0.0075133
0.0012289,9.0659e-05,0.0073073
0.00118,8.5281e-05,0.0071066
0.0011329,8.021e-05,0.0069113
0.0010877,7.5428e-05,0.0067211
0.0010441,7.0921e-05,0.0065359
0.0010023,6.6673e-05,0.0063556
0.00096201,6.267e-05,0.0061801
0.00092331,5.8898e-05,0.0060092
0.00088609,5.5344e-05,0.0058428
0.00085031,5.1997e-05,0.0056809
0.00081592,4.8845e-05,0.0055232
0.00078286,4.5877e-05,0.0053698
0.00075109,4.3083e-05,0.0052204
0.00072055,4.0453e-05,0.005075
0.0006912,3.7977e-05,0.0049335
0.000663,3.5648e-05,0.0047957
0.0006359,3.3456e-05,0.0046617
0.00060987,3.1394e-05,0.0045312
0.00058486,2.9455e-05,0.0044043
0.00056083,2.7631e-05,0.0042807
0.00053775,2.5916e-05,0.0041605
0.00051558,2.4304e-05,0.0040435
0.00049429,2.2789e-05,0.0039297
0.00047385,2.1365e-05,0.003819
0.00045421,2.0027e-05,0.0037112
0.00043536,1.877e-05,0.0036063
0.00041726,1.7589e-05,0.0035043
0.00039988,1.6479e-05,0.0034051
0.0003832,1.5438e-05,0.0033086
0.00036719,1.446e-05,0.0032147
0.00035182,1.3542e-05,0.0031233
0.00033707,1.268e-05,0.0030345
0.00032291,1.1871e-05,0.002948
0.00030933,1.1112e-05,0.002864
0.0002963,1.04e-05,0.0027822
0.00028379,9.7325e-06,0.0027027
0.00027179,9.1061e-06,0.0026253
